"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $149.28/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode"
"0x6c38687ec63efdd240277b9d0ef7ddeb34f2ab3f282ada37b48e5be2f650db16","8157831","1563224265","7/15/2019 8:57:45 PM","0xd8be43858a6eee7cf7490c17a887a780b5d06abb","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000678762","0.10132559136","228.14","","",""
"0x0a3bf7e86e5d1a8bd1532ff5feabe2aa0de0dbf8bedb4086356e9468e84389d3","8157869","1563224574","7/15/2019 9:02:54 PM","0x4f9afd65b601d7c56ad5c2074b1455ed4728a1cf","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000339381","0.05066279568","228.14","","",""
"0x92f7649c9e1a08945d170bb3dbba0d678156b2c4039fe3fdbe28c07f8e6d43d4","8157906","1563225107","7/15/2019 9:11:47 PM","0x3be0d421c69d0fb10e48b48b5e2846b9a05e0b31","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000678762","0.10132559136","228.14","","",""
"0xa5fded1dd3b6b3e9d800730e8a1181c052e99e50890aac87c1498b056be391df","8157983","1563226210","7/15/2019 9:30:10 PM","0xcad89b3219b706f0c55df99745e730bb87893303","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000339381","0.05066279568","228.14","","",""
"0x795bec5906205cf3adc836ec6882c1be50aac58193b75390a2c442f89bcb3172","8158084","1563227749","7/15/2019 9:55:49 PM","0xc5272d151155eb4dd3dd7b1dc9fdef835e30cfef","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000678762","0.10132559136","228.14","","",""
"0x5f6df9e38550162ade2a660a752562343926b4aabb5d5d7f05fe61b5e3179581","8158177","1563228750","7/15/2019 10:12:30 PM","0x9529bc8dc77f058ef96b78beeb518c0525859fb7","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000678762","0.10132559136","228.14","","",""
"0xc8a353cc051dab3621f8f004b9cef7a0965d856c84f7626924ecc7ec9c6bd32c","8158417","1563232153","7/15/2019 11:09:13 PM","0xdcfa077f4fdd8295b2efafb5110bfa56e204a832","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000678762","0.10132559136","228.14","","",""
"0x851c7fdfce34c11e6021728918bed4f7cb4e10a0ad7d94b8054e24ae48221533","8158580","1563234289","7/15/2019 11:44:49 PM","0x44c69653fa05b0e7c12488a4441b9368da43aabd","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000678762","0.10132559136","228.14","","",""
"0x5af1e4964ef7892beab5146b24fb4eee557f23e8a0a97979052df14e8346333e","8158750","1563236632","7/16/2019 12:23:52 AM","0x2965e43f4bbfc45f7c6b4e087bca39dd736f0b54","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000678762","0.10132559136","198.71","","",""
"0x22cf174031449fa38ff8924162c4dfed823eb2123a73bcf79c58358cfcc8f628","8158835","1563237661","7/16/2019 12:41:01 AM","0x8b221a3b1b2675ab9e836904fb55742dc57b32ba","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000678762","0.10132559136","198.71","","",""
"0x553d569fc0fab3ed0c1a01649ab6c4c165509a5b28b35dd07b0f81ace8d0b36b","8158837","1563237691","7/16/2019 12:41:31 AM","0x8b221a3b1b2675ab9e836904fb55742dc57b32ba","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00007623","0.0113796144","198.71","","",""
"0x720535001a6719ddbb3c446170eb1545fa9784c8b29de6f03efb15bbe15107cf","8158890","1563238398","7/16/2019 12:53:18 AM","0x9030b78a312147dba34359d1a8819336fd054230","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000678762","0.10132559136","198.71","","",""
"0x35763a870174c18d0269ebf9d32178723a2053044262bd3d3d38e94579acc793","8159101","1563241406","7/16/2019 1:43:26 AM","0xf7098d1fde0cdf43abbcc4f01e16aa11ab69029b","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0004072572","0.060795354816","198.71","","",""
"0xca29331eac5661842ad5a3cd04d559f614584b1cdc98bca501bd8eb6d7072edf","8159140","1563241989","7/16/2019 1:53:09 AM","0x770c13284eb073f07d7c88fb787c319d533f785a","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.000339381","0.05066279568","198.71","","",""
"0xc0923e5263b9f86d1a81f40bfaaf502ade3536ab930bafb146050fe518cdf2ad","8159430","1563245952","7/16/2019 2:59:12 AM","0xb9f7b3b5492f270f2ba1ff1b6661ed27e03d4132","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0010860192","0.162120946176","198.71","","",""
"0x66f9af7c14d35cfd5b672b1f1fe66fff96d44cc42288a6de39b8624e1ffa64b3","8159492","1563247006","7/16/2019 3:16:46 AM","0x8a81126532a690e21debb35832cdda8b9c29fa26","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.001696905","0.2533139784","198.71","","",""
"0x4562f1701fe53da6958d594643adabecea32c7d43323538bbe2824e3e169d304","8159508","1563247286","7/16/2019 3:21:26 AM","0x348fecb866c2fcf4031c447475b5ec16361e7116","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00174781215","0.260913397752","198.71","","",""
"0x8b441c9652361e52d27ffa7511cebfa35afb215cc24d7445bfe43ec09cb692d5","8159531","1563247517","7/16/2019 3:25:17 AM","0xf8a741ed03a1e8af9a3214cabc0bfdd7ffdd83ac","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0017647812","0.263446537536","198.71","","",""
"0x0017520a9635b13ae4b50b5ae394c30f3ffa39f755f342d652139a382f810cc6","8159716","1563249963","7/16/2019 4:06:03 AM","0x0618e076e4fe252b1b73a83c239289dc12055ea3","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x24303de7093d679f1927ed05c9d7317ae37ea7ab74e6282e76aeb0ab9bc32f9d","8159958","1563253190","7/16/2019 4:59:50 AM","0x873c7425fe4d3507f7aa5bce0748f19f2a481629","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0xc4d917653cd60ad518448a435cf7c15cd7a17ad728279df20553daf605cf378e","8160051","1563254444","7/16/2019 5:20:44 AM","0x346bdfc9a49986eec44b9b6b2acda3e7c603a519","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x460b6eebb43a99b6d49d62a812916b9eddcf7303a949822be47b20e48a2674bb","8160068","1563254697","7/16/2019 5:24:57 AM","0x2016e0f2b8c54eba03b6d782d2cc1c3ab8c43728","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x8e4fd22e7bc5980977973fd429e4aedb59ceb2a765cb868aa6523c2a319147c8","8160075","1563254798","7/16/2019 5:26:38 AM","0x426ebbb08ae13e7956b3dcf18e2cdfe8db38518a","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0007623","0.113796144","198.71","","",""
"0x7007d0f8252329221836de8e35d6f9b7f94106052c66cb197abe45d1e4f4494e","8160115","1563255496","7/16/2019 5:38:16 AM","0xd320a35ee540f23473d59f6f24e5862235770882","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0xf6628ec7df22bb28e760e4d73e458242bc66871492fb05bf864997d7e8894808","8160121","1563255610","7/16/2019 5:40:10 AM","0x2d29da8a41acea411189ae98ed73c9503e0dd4c2","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0xb9557c175bd4aa20d1f3e498fa661878483ddc6af4c3a9bbfad50bea68fc9c15","8160246","1563257343","7/16/2019 6:09:03 AM","0x6da3d726e1da7bf079ee2fc55f435ad64fe4583a","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x09d45e20c7f2153753edba2154c4d11e48a0c59a4002d74ae3cd5cd7cc04c755","8160484","1563260804","7/16/2019 7:06:44 AM","0x5d5720d49ff2aa22a91c621b1cdff129f186892b","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x84e4160e77f0a7827bbc4e2049e01c4d893e0cd99d0e4d1ca1cef853e9a00bcb","8160813","1563265284","7/16/2019 8:21:24 AM","0xf10efd52a9f9f434b316963a87dfd4104a33cad0","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x34611039e3f5af7820d7615138bebfae9445b58d4f4c0b180482fb585e02bf0f","8161043","1563268440","7/16/2019 9:14:00 AM","0xb5ee07876b97dd043b0f05f30120717f5250f4de","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x110e083cc856169d4eea2d3cd90f5562e0f9862c0705a5389b8901012c3b8260","8161120","1563269320","7/16/2019 9:28:40 AM","0xf89cc7444b36e48c7c5f65ed6e1cf0ca79c07274","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0xa90b3d3c3348fdb39b9771b6598ec8ee69a8a8adc0299274ad837b3ab21a1451","8161237","1563271077","7/16/2019 9:57:57 AM","0x71b41d7e86e9c3de66094c95f2584f4e2ab3b2e4","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x51b0316355afeb1a4cbb0d104ed53641b956ed9d16a27ce26142ac0350032b93","8161435","1563273732","7/16/2019 10:42:12 AM","0xecc996953e976a305ee585a9c7bbbcc85d1c467b","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.007466382","1.11458150496","198.71","","",""
"0x0824af41cdf27f9cdffa3b7304e97718529ae13c5d991a5dc097b946c849553d","8161617","1563276047","7/16/2019 11:20:47 AM","0x247cde299a04692a947dd573c4c357d674d2a9c3","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x67b53ad6cb49e554b6bf0fd1e8abc2d7e5287c5b68d6bd829b0f3dfaec2abccb","8161626","1563276161","7/16/2019 11:22:41 AM","0xc6034c595246e6aea78ea1ec09caa0a023118045","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x4b66eb8d110dad7490b1ea2fb0a772f5aec09a3082885c865b9dee2b1bb60788","8161714","1563277375","7/16/2019 11:42:55 AM","0x08237a9a16701c939a08ef693ee8f0cd7fe5dc2b","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0xa39bf506205b26f523042aa1ae0a8b0c999f779a78b2e77431c39aa1a710f7e2","8161762","1563278044","7/16/2019 11:54:04 AM","0xa456da10f3cb6116110c61d0e9a150a6406d1a15","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x7a2326d90bcc26cc2e2af9d20dd43af27fa9091c236ee22209df9eb8c4d6519e","8162152","1563283433","7/16/2019 1:23:53 PM","0x9c8bcf50c240d04cf4123082569fbdbf61a0b47a","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x6d1b5b1d97a6d018bc95431fe347aad956162ae373ae145a50271f83340802ae","8162211","1563284212","7/16/2019 1:36:52 PM","0x301951f9bd3e21e404dd2a99a225aa38e0947ba1","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x6880ae94664e4bd67fb6d85aaf55c977918de2b167f71e163a99674abf054f0b","8162997","1563295173","7/16/2019 4:39:33 PM","0x2718874048abccebe24693e689d31b011c6101ea","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0xe0363d6924e552e12d8c71fab1c62ed2f0c31dcd8b981039d7a19c147a15f4ca","8163007","1563295316","7/16/2019 4:41:56 PM","0x2718874048abccebe24693e689d31b011c6101ea","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0007623","0.113796144","198.71","","",""
"0xbeca115714f48c23bf6520551cc7294aa6de0d182245749b982f200065312744","8163213","1563298126","7/16/2019 5:28:46 PM","0x22fd8facff29b66738ab35e4eec70bb6207389e8","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0076360725","1.1399129028","198.71","","",""
"0xa897b53eddcc0297300e5509e0e1ff3cf00bddf960488ba2963a0391a3a8215a","8163279","1563298886","7/16/2019 5:41:26 PM","0xea4644472a98722dcd26b49abf5b8b4ac55779b7","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0xb8d9f399aa5d70bde75fd0fa080d829d9f00b5a1ec5c77049b70e9cf8d333b2d","8163346","1563299751","7/16/2019 5:55:51 PM","0xea4644472a98722dcd26b49abf5b8b4ac55779b7","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0007623","0.113796144","198.71","","",""
"0x215edadfa227ce901709cf792844bfe6ae2b09715b3b286f9c76d21751f3d1e2","8163432","1563300983","7/16/2019 6:16:23 PM","0xcbf5b0adf0f58cd1e24249d15ceb31e8624d1a94","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.01018143","1.5198838704","198.71","","",""
"0xbb3d35e8de2ccdac6b07a4ab59e965e2286584bd2c798f0ab2ca5ea15fabbe62","8163444","1563301223","7/16/2019 6:20:23 PM","0xd2357fffbcdc3780835ceff1447c357c413ddd65","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.007466382","1.11458150496","198.71","","",""
"0xaf41f760609b8f25d4d8e0beeb0869b38e8c5b3328108a3207e98fae199a4f20","8163450","1563301270","7/16/2019 6:21:10 PM","0xb9f7b3b5492f270f2ba1ff1b6661ed27e03d4132","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00092428875","0.1379778246","198.71","","",""
"0x7bc502308a34af2aabfd309100bfc6088d1d8836e55e900720cc7176c5947170","8163474","1563301515","7/16/2019 6:25:15 PM","0xa16beea3ecee1109f217cf444a6cbc759237733a","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.007466382","1.11458150496","198.71","","",""
"0x1769934d5d17ab81a09cb46f6a5376efb6db4e34b563c37fa9952f06bb7ec345","8163547","1563302510","7/16/2019 6:41:50 PM","0x635a8235189d62e9f048e246bd8a240e2a7bacbe","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.007466382","1.11458150496","198.71","","",""
"0x450b5db3f80845564bcf6d2946105c4324c5f7c10ee7c344df9780e961e49676","8163880","1563307610","7/16/2019 8:06:50 PM","0x9bb36404df5455eeb80205e5730631c6a1d64c9d","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0079754535","1.19057569848","198.71","","",""
"0xb60db7634866c700db4a1deca6dda65b1947d9d572d26df53959c19972207a44","8164217","1563311751","7/16/2019 9:15:51 PM","0xa7a13659692239c143dae313a0116d5b5c18d26c","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x1b6da2e00ca194d5128907effabd4200aa9184e42ded1f4fd326acbe038cec40","8164221","1563311843","7/16/2019 9:17:23 PM","0x8b8592e9570e96166336603a1b4bd1e8db20fa20","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00106784","0.1594071552","198.71","","",""
"0xbecde4dfed4979365cb426d113e7d7a626bd59b01bb62d37ebeb5330a4d583ff","8164236","1563312052","7/16/2019 9:20:52 PM","0x4b00a17a8a4c7dc2f71777207b1c1bd6c132d394","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x555b63aa86a806a062ebe13222eb8aaca32e163cd422906003ca249984c2e732","8164272","1563312550","7/16/2019 9:29:10 PM","0xa7ff0d561cd15ed525e31bbe0af3fe34ac2059f6","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","198.71","","",""
"0xcc6739e4bf24ecbd295054b08e7c9e3998322c534a2803d6d4e546ec8b4dd729","8164280","1563312672","7/16/2019 9:31:12 PM","0xb819706e897eacf235cdb5048962bd65873202c4","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0017813","0.265912464","198.71","","",""
"0x7c006778a113ed724ce44641f3c828d8554eba419a9a18db07b72a2fe8b6c4b8","8164288","1563312767","7/16/2019 9:32:47 PM","0xb819706e897eacf235cdb5048962bd65873202c4","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","198.71","","",""
"0x7fa43f128d54102add935aab08611d7378f6aa80ac7f77c7d8cf0355047f7e66","8164298","1563312845","7/16/2019 9:34:05 PM","0xc8355d0e2c265b2fe495ebbc0fc9ad992b40dc8f","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00248256","0.3705965568","198.71","","",""
"0x767fa4e10c91c6dc2839574aaba057c9195234ee007388f4889be25198b1a728","8164385","1563314100","7/16/2019 9:55:00 PM","0x926f974a623c51cac02c7f5c178dc6d2f431c23d","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x3e88caf29a46e889b4136a6b7f7a350d8b5cde3fc37f4e582f9d9050bb778c76","8164493","1563315768","7/16/2019 10:22:48 PM","0x2e1493555dbdb58bb61589fbee718286d7e690ba","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0xed3b8f4627562f43522111626ecb373f35ec5048a95837de7987c8221d9dde32","8164495","1563315783","7/16/2019 10:23:03 PM","0xa4003d6f5f41904bbc6a76ab1cd9c8371548a8e8","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x4712acadd379da834177e8569cdfb52563400dff25d68554a058d35ce407053b","8164621","1563317407","7/16/2019 10:50:07 PM","0xe926496432e2d50c69c868bed55081232019e02c","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x6bd4324ba6e4b77a5215325b0ada47cf430844b42c97762f6f3e7152b3aed0e2","8164832","1563319806","7/16/2019 11:30:06 PM","0x73f484ba16b2e120e1c57c5afca8e62d31666d93","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00678762","1.0132559136","198.71","","",""
"0x1023e1ad95dc33cda0eda11de5d2fd0800fad0a0a292526d6fb99202c193664f","8164878","1563320540","7/16/2019 11:42:20 PM","0xe0ad79cdd7d049c9c12afcbffa33c58e118c48b0","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","198.71","","",""
"0x5445b824058f4cf488840377a4fedd062dc81f453d98d543b33409c5e4eb7682","8164889","1563320664","7/16/2019 11:44:24 PM","0x502cb8985b2c92a8d4bf309cdaa89de9be442708","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.001555365","0.2321848872","198.71","","",""
"0x5922a4d7f82bed86be0a9017903b4fcd500b23635e163fee257810a1540a888b","8164905","1563320910","7/16/2019 11:48:30 PM","0xbd9ed130a53cfafcf81502e4d35329a6c4d53410","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","198.71","","",""
"0xc068f6ffb2f54294d7ff3613dbe54be1c3fbf0f666259a2e3262193c9299b96f","8164927","1563321195","7/16/2019 11:53:15 PM","0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00162943","0.2432413104","198.71","","",""
"0x57b040bd7e999eaa7e9017fab38aa2375c33653b05d02720bf1a95aee83853e9","8165018","1563322314","7/17/2019 12:11:54 AM","0x01e6d28d21b6ac49686035d846e406f8958ea4ee","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0077889","1.162726992","211.29","","",""
"0x103c92cdd97b4fae2103fe43ae943ccf706cacce191780489dad7304606dc9e3","8165052","1563322766","7/17/2019 12:19:26 AM","0x71ce21a0776df966052cac4fe98d18313dd3c214","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0077889","1.162726992","211.29","","",""
"0x420b643290eac4d6e54aa7faa0bf9cc66f2c144e6dfede23b49fe787436d4302","8165185","1563324461","7/17/2019 12:47:41 AM","0x08a9bc278d07ff55a344e9ed57cb57594e9ea9df","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0077889","1.162726992","211.29","","",""
"0xf5d7ce8f73e87200faf2715a06e2783b956495d45d3c339b151fa81b0f209042","8165189","1563324562","7/17/2019 12:49:22 AM","0xe226bb7e7e30e01e94555d9592da7f18d958d898","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0017813","0.265912464","211.29","","",""
"0x118966b2a66376b1ba8d96617229745b1169989883af9e431ec7e30b670b1e63","8165301","1563326169","7/17/2019 1:16:09 AM","0xe3625e55b0ee65214de1330cdc68ca47bab0ee32","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0077889","1.162726992","211.29","","",""
"0x75de8ef4fa4242c0ca64dd9bce13b8bed8ec78ec597b3c61514dfe9f6f4a5d7f","8165396","1563327465","7/17/2019 1:37:45 AM","0x65d25e3f2696b73b850daa07dd1e267dcfa67f2d","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","211.29","","",""
"0x227e80e69966b7b5f8ca7dec56122e8beac5ff38789e7c1b7ec0cbcfcf8e016b","8165473","1563328367","7/17/2019 1:52:47 AM","0xf9963dbe9438a5ecb62e5e7c2c081c3d12d48dd5","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0017813","0.265912464","211.29","","",""
"0x144751ef68bfaea4ff7f9141d7cb1dbe7cd8a7b2696c4ff150b75a577e7e3fea","8165582","1563329751","7/17/2019 2:15:51 AM","0x2be52b4429dbdfefad766ddddd16ac0777476edb","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0017813","0.265912464","211.29","","",""
"0x042676c4d7de2a03c4e4e4f2f45ce7ce504b09430abf6587df28d4e9801fe1e3","8165645","1563330556","7/17/2019 2:29:16 AM","0xe797eee09df4ca802746b2d5a2b0d62799b07ed9","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0017813","0.265912464","211.29","","",""
"0x85b9d0fd6650cee137736eca65960aedf213ad907ab3737b72ac45f4df2b00f9","8165684","1563331230","7/17/2019 2:40:30 AM","0x58a514b0f9921036c9d06982b160a80db1c5cd7f","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0077889","1.162726992","211.29","","",""
"0x72526da38c34cdc51518be13fe8597240ef5a1443b04366ce54a518eb80679a2","8165692","1563331348","7/17/2019 2:42:28 AM","0x636af0d1c0c46e288ad961a28c5f63ad95143326","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0077889","1.162726992","211.29","","",""
"0x05faedc670b77da6c7003c699aaa703ab0cee7dcc931e9f2e09043a55f597e7b","8165737","1563331931","7/17/2019 2:52:11 AM","0x08072a5fbc90eed1ca4fb863c1df8aa1fec61cfa","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","211.29","","",""
"0x57e4a2cee9202facdff9351d109b269da574b9f171f8cbaa9014c7c7cf84b4ba","8165751","1563332050","7/17/2019 2:54:10 AM","0x08072a5fbc90eed1ca4fb863c1df8aa1fec61cfa","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00408012","0.6090803136","211.29","","",""
"0x6223eeccdd9bb8ff00d22be7ed80a2400de6ef45607cf3e9688e163e7dfbecdf","8165759","1563332110","7/17/2019 2:55:10 AM","0x734e4c7dbc53aad51a993828c8b9009aee87196b","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00355364","0.5304873792","211.29","","",""
"0xdb68354e0a5a7849db98bd5b1dc8644f54bcf0c558cbd85381745edc6b651c5c","8165772","1563332322","7/17/2019 2:58:42 AM","0x08072a5fbc90eed1ca4fb863c1df8aa1fec61cfa","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","211.29","","",""
"0xd045cac6f9f482c7f2eaea6b98ccbf103a3fc6b66be2ce535ac7458f26344c7c","8166007","1563335367","7/17/2019 3:49:27 AM","0xec3281124d4c2fca8a88e3076c1e7749cfecb7f2","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0077889","1.162726992","211.29","","",""
"0xde1b20cdc4f8900a0306325c0f9a711f02a6d8b7d8a6281eefc23beccb985d95","8166011","1563335447","7/17/2019 3:50:47 AM","0x125983a674b612bb2505914d58b697de5f94c415","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0017813","0.265912464","211.29","","",""
"0x4059aa3b0934f717758df3aee330c2123f6d140001ed6d673a24e05033f1f82c","8166024","1563335681","7/17/2019 3:54:41 AM","0x554258ef593698cab6ba67ea6ad1347c10aba648","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.00351502","0.5247221856","211.29","","",""
"0xe102cfa0aac1e2f05d48c9f5bda3da05a158e2ee2b855a5239febd3e208eaa93","8166098","1563336668","7/17/2019 4:11:08 AM","0x242a671739a509dab71de5ecc62740d419dcb949","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0077889","1.162726992","211.29","","",""
"0x85078fe9345f72a1d6ba8df98856a3f79662393c880c5dfbc1d1d6b26447dcb9","8166100","1563336686","7/17/2019 4:11:26 AM","0xf0ab8776883df3bbda2c8f27b2dce8b3609d88a4","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","211.29","","",""
"0x1e5c3ef3f448a4ce2b66c4114d338295f0c930de959209b24e2fa91bad9f981e","8166119","1563336914","7/17/2019 4:15:14 AM","0xf9963dbe9438a5ecb62e5e7c2c081c3d12d48dd5","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","211.29","","",""
"0xcbb49b6ff050868ae3b1613027aabce1e551f84628f6b73ccf4bcb05c54259e0","8166138","1563337141","7/17/2019 4:19:01 AM","0xe670c92e93f88761004f86b28c101cd8b9ca57a9","0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b","","0","0","0","0.0014813","0.221128464","211.29","","",""
